reporter,partner,year,export,import
GUF,LCN,1994,2913.3,56633.081
GUF,LCN,1995,3398.034,56214.774
PYF,LCN,1996,60.34,9560.023
PYF,LCN,1997,141.243,7633.621
PYF,LCN,1998,67.152,8798.239
PYF,LCN,1999,52.257,6724.303
PYF,LCN,2000,136.509,6311.553
PYF,LCN,2001,68.07,6469.533
PYF,LCN,2002,122.354,9266.4
PYF,LCN,2003,159.963,9590.313
PYF,LCN,2004,118.275,14244.842
PYF,LCN,2005,672.598,17852.489
PYF,LCN,2006,158.178,17010.761
PYF,LCN,2007,364.039,21840.837
PYF,LCN,2008,144.336,29015.679
PYF,LCN,2009,462.255,25548.493
PYF,LCN,2010,185.818,22834.898
PYF,LCN,2011,2016.335,20281.861
PYF,LCN,2012,545.604,21961.674
PYF,LCN,2013,7072.915,21908.234
PYF,LCN,2014,8981.637,23031.965
PYF,LCN,2015,483.033,23534.061
PYF,LCN,2016,926.7207638272,18440.184947753
PYF,LCN,2017,1614.27811234235,20525.0535173802
PYF,LCN,2018,1652.03579581326,27550.4609000533
PYF,LCN,2019,1026.05745098533,25316.0637630775
PYF,LCN,2020,783.58471890307,26081.7542114032
PYF,LCN,2021,847.463318,29354.749588
GAB,LCN,1993,108933.581,14161.56
GAB,LCN,1994,26756.433,18087.641
GAB,LCN,1996,36663.983,11737.714
GAB,LCN,1997,1856.838,7327.436
GAB,LCN,1998,1534.725,10317.604
GAB,LCN,1999,28316.455,6484.524
GAB,LCN,2000,84197.438,7503.185
GAB,LCN,2001,72420.993,19491.053
GAB,LCN,2002,95293.442,
GAB,LCN,2003,113520.023,14000.387
GAB,LCN,2004,28256.088,26068.672
GAB,LCN,2005,60313.433,46946.1
GAB,LCN,2006,14711.667,52737.508
GAB,LCN,2007,31035.91,78450.139
GAB,LCN,2008,247268.092,79159.347
GAB,LCN,2009,1305.032,68809.316
GMB,LCN,1995,11.732,4403.451
GMB,LCN,1997,7.994,6665.021
GMB,LCN,2000,2.2898962966,10960.8489832089
GMB,LCN,2001,3.38124150346,5438.3479045902
GMB,LCN,2007,10.56306673737,11599.7751125396
GMB,LCN,2008,0.19425024294,11487.483744541
GMB,LCN,2009,175.87229519776,18855.4106522876
GMB,LCN,2010,606.06999622668,28955.08066572
GMB,LCN,2011,378.97624618812,41404.5407837922
GMB,LCN,2012,166.55069858757,34157.7364839278
GMB,LCN,2013,55.80089034732,39442.9909959605
GMB,LCN,2014,2.30142607866,46515.5492604512
GMB,LCN,2015,82.31189894068,38681.8212922197
GMB,LCN,2016,21.8613914172,45988.1777810394
GMB,LCN,2018,71.83093167472,57683.2678184257
GMB,LCN,2019,373.75788526776,57597.5988265713
GMB,LCN,2020,112.17440316684,47187.6095302597
GMB,LCN,2021,45.75875,50256.45257
GMB,LCN,1996,,9216.932
GMB,LCN,1998,,7113.1
GMB,LCN,1999,,11981.454
GMB,LCN,2002,,7897.12709069919
GMB,LCN,2003,,5746.75655269548
GMB,LCN,2004,,11016.182453463
GMB,LCN,2005,,11618.3698404704
GMB,LCN,2006,,10149.4706198016
GMB,LCN,2017,,39733.451306266
GEO,LCN,1997,10.6,7764.592
GEO,LCN,1998,135.437,6719.094
GEO,LCN,1999,358.333,5264.864
GEO,LCN,2000,1914.944,6930.443
GEO,LCN,2001,537.936,5019.004
GEO,LCN,2002,1019.06,23197.149
GEO,LCN,2003,3803.635,35850.716
GEO,LCN,2004,318.161,46638.159
GEO,LCN,2005,6281.628,87070.503
GEO,LCN,2006,14204.167,57567.102
GEO,LCN,2007,26324.745,92242.138
GEO,LCN,2008,63104.546,121916.436
GEO,LCN,2009,732.475,89116.192
GEO,LCN,2010,12545.647,106628.473
GEO,LCN,2011,53842.213,142878.22
GEO,LCN,2012,51399.566,162765.315
GEO,LCN,2013,29557.117,140114.241
GEO,LCN,2014,30708.39559,149484.22213
GEO,LCN,2015,43093.72694,116106.0362
GEO,LCN,2016,24437.54343,127427.00043
GEO,LCN,2017,19009.42072,182802.05711
GEO,LCN,2018,29410.84402,183139.24993
GEO,LCN,2019,30891.30702,339128.27865
GEO,LCN,2020,28172.20978,311008.73208
GEO,LCN,2021,39064.9477,317467.72247
GEO,LCN,1996,,214.455
DEU,LCN,1988,5492208.0,7570539.0
DEU,LCN,1989,5771337.0,8120419.0
DEU,LCN,1990,7113525.0,9260426.0
DEU,LCN,1991,7752126.0,9467299.0
DEU,LCN,1992,8891174.0,9357506.0
DEU,LCN,1993,8923580.0,7506460.0
DEU,LCN,1994,10198168.0,8848768.0
DEU,LCN,1995,12429089.0,10449391.0
DEU,LCN,1996,12320079.0,9361908.0
DEU,LCN,1997,13393550.514,9584591.465
DEU,LCN,1998,15367253.136,9531980.04
DEU,LCN,1999,14599084.574,9122074.846
DEU,LCN,2000,13762912.0,9272989.0
DEU,LCN,2001,14232460.0,8977154.0
DEU,LCN,2002,13914338.0,8887385.0
DEU,LCN,2003,14711992.0,11127367.0
DEU,LCN,2004,17882330.0,14012625.0
DEU,LCN,2005,21163330.0,17343586.0
DEU,LCN,2006,24018722.0,23703574.0
DEU,LCN,2007,28231621.0,28915617.0
DEU,LCN,2008,35749001.1782806,34448891.4567151
DEU,LCN,2009,26751841.8574731,24702626.6038828
DEU,LCN,2010,35652131.5068034,29324125.7926705
DEU,LCN,2011,40615333.0603105,36896674.3435519
DEU,LCN,2012,42229667.7094704,32134689.0604023
DEU,LCN,2013,43095771.8526875,28818924.6249952
DEU,LCN,2014,40989220.0401323,27979181.399971
DEU,LCN,2015,36672228.9950105,23338094.6759014
DEU,LCN,2016,34985990.05615,23218269.810751
DEU,LCN,2017,38166410.404112,26921369.319314
DEU,LCN,2018,42504138.7861479,27503671.4247896
DEU,LCN,2019,39965386.5569302,25767970.8382382
DEU,LCN,2020,33424798.9590306,23780354.0063027
DEU,LCN,2021,41994309.6832041,27201356.5587264
GHA,LCN,1996,1599.527,90471.52
GHA,LCN,1997,1635.64,93532.057
GHA,LCN,1998,6736.785,98822.004
GHA,LCN,1999,37484.886,83227.054
GHA,LCN,2000,47036.344,60693.093
GHA,LCN,2001,1131.539,94368.334
GHA,LCN,2003,5824.602,101201.748
GHA,LCN,2004,3853.888,203883.108
GHA,LCN,2005,24078.339,157235.961
GHA,LCN,2006,1780.148,158029.602
GHA,LCN,2007,2614.743,273596.47
GHA,LCN,2008,9918.456,270661.759
GHA,LCN,2009,6877.627,363114.008
GHA,LCN,2010,2095.9839561528,265373.20538973
GHA,LCN,2011,91185.888,402568.484
GHA,LCN,2012,118604.624,325533.725
GHA,LCN,2013,106613.375,377622.008
GHA,LCN,2014,373752.523334321,977546.114426953
GHA,LCN,2015,57951.6752615246,581886.133239127
GHA,LCN,2016,203338.349,371992.334
GHA,LCN,2017,313109.81523424,290625.105652389
GHA,LCN,2018,204007.98842581,270601.144529774
GHA,LCN,2019,29169.4622008615,259831.439339594
GHA,LCN,2002,,74945.966
GRC,LCN,1988,48818.655,271156.699
GRC,LCN,1989,71565.258,308073.807
GRC,LCN,1990,77603.267,345062.266
GRC,LCN,1992,105820.05,309114.533
GRC,LCN,1993,181613.393,295555.644
GRC,LCN,1994,196856.901,303831.313
GRC,LCN,1995,176847.208,472993.672
GRC,LCN,1996,194122.309,443392.133
GRC,LCN,1997,161192.386,465234.88
GRC,LCN,1998,158576.382,326707.568
GRC,LCN,1999,175314.837,267168.648
GRC,LCN,2000,210443.245,347282.075
GRC,LCN,2001,166014.759,440766.084
GRC,LCN,2002,154627.08,550125.032
GRC,LCN,2003,96154.586,505227.918
GRC,LCN,2004,106963.832,851881.453
GRC,LCN,2005,225390.058,819391.892
GRC,LCN,2006,222322.923,795297.716
GRC,LCN,2007,245390.967,1314194.833
GRC,LCN,2008,622302.609,1282877.642
GRC,LCN,2009,373370.494,1482678.712
GRC,LCN,2010,601103.724,1575356.806
GRC,LCN,2011,425260.723,1088126.35
GRC,LCN,2012,321471.742,1000450.509
GRC,LCN,2013,424632.916,1009379.802
GRC,LCN,2014,385690.733,935331.489
GRC,LCN,2015,515365.037,714407.153
GRC,LCN,2016,573448.442,705849.374
GRC,LCN,2017,527951.276969688,674734.3229952
GRC,LCN,2018,711077.48959457,732779.585455596
GRC,LCN,2019,780936.7862884,711828.062594775
GRC,LCN,2020,493278.685674456,741936.32996274
GRC,LCN,2021,1360568.42385004,1777361.59575701
GRD,LCN,1993,7472.052,45968.851
GRD,LCN,1994,7786.043,39846.019
GRD,LCN,1995,6784.709,40085.466
GRD,LCN,1996,7081.469,45687.625
GRD,LCN,1997,9750.009,54852.178
GRD,LCN,1998,11850.882,63702.743
GRD,LCN,1999,12841.132,64452.027
GRD,LCN,2000,14551.175,68243.6
GRD,LCN,2001,14219.589,63110.0
GRD,LCN,2002,12726.58,64158.134
GRD,LCN,2003,11693.637,74506.568
GRD,LCN,2004,9929.615,78202.508
GRD,LCN,2005,13802.762,116373.953
GRD,LCN,2006,14128.667,96676.522
GRD,LCN,2007,12545.305,145773.898
GRD,LCN,2008,17867.204,161720.045
GRD,LCN,2010,13013.33180147,143913.5857159
GRD,LCN,2011,15190.52332798,158486.36929125
GRD,LCN,2012,14606.81020799,171881.53811829
GRD,LCN,2013,18672.29873509,162602.29221236
GRD,LCN,2014,9668.12403557,127142.05470967
GRD,LCN,2015,7660.59048755,134585.94133985
GRD,LCN,2016,8886.71518735,168858.44706731
GRD,LCN,2017,7276.64901964,147792.98072539
GRD,LCN,2018,9567.27080309,197475.79844993
GRD,LCN,2019,8566.272907524,196814.251300695
GRD,LCN,2020,6573.8438592408,154260.92937791
GRD,LCN,2021,6839.00591908692,174304.697603473
GRD,LCN,2009,,120295.736
GLP,LCN,1994,1797.115,63548.0
GLP,LCN,1995,8868.279,136706.046
GTM,LCN,1993,554730.36,729665.721
GTM,LCN,1994,677469.0,812988.0
GTM,LCN,1995,775524.676,1101150.16
GTM,LCN,1996,828294.439,1072984.999
GTM,LCN,1997,945244.351,1436504.603
GTM,LCN,1998,1076537.133,1694644.338
GTM,LCN,1999,1076002.889,1636832.636
GTM,LCN,2001,1270817.997,2029792.055
GTM,LCN,2002,1275779.78,2093592.161
GTM,LCN,2003,1397124.382,2381479.795
GTM,LCN,2004,1637123.473,2780137.003
GTM,LCN,2005,1988380.079,3121785.177
GTM,LCN,2006,1507911.218,3020509.068
GTM,LCN,2007,2943030.967,4495723.931
GTM,LCN,2008,3551524.625,4902352.478
GTM,LCN,2009,3021307.263,3607443.087
GTM,LCN,2010,3681066.081,4783801.985
GTM,LCN,2011,4232837.477,5684628.474
GTM,LCN,2012,4268002.656,5901159.228
GTM,LCN,2013,4129135.831,6209246.123
GTM,LCN,2014,4506347.19,5843621.035
GTM,LCN,2015,4537831.983,5818688.061
GTM,LCN,2016,4505893.485,5532891.099
GTM,LCN,2017,4696923.696,5871500.386
GTM,LCN,2018,4770707.393,6394459.171
GTM,LCN,2019,4880020.816,6769894.941
GTM,LCN,2020,4791284.011,6373729.58
GTM,LCN,2021,6207936.978,8004331.095
GIN,LCN,1995,60542.392,46340.213
GIN,LCN,1996,8983.752,12724.07
GIN,LCN,1997,728.123,4993.656
GIN,LCN,1998,43.67,3120.438
GIN,LCN,1999,1.339,4040.789
GIN,LCN,2001,402.32,3564.125
GIN,LCN,2002,502.167,10232.378
GIN,LCN,2004,22.616,17432.576
GIN,LCN,2005,956.126,21845.208
GIN,LCN,2006,3808.717,20962.368
GIN,LCN,2007,485.817,26512.513
GIN,LCN,2008,221.391,57980.787
GIN,LCN,2013,2383.817,39923.048
GIN,LCN,2014,419.73,56773.858
GIN,LCN,2015,190.958,42508.402
GIN,LCN,2016,206.37896,30707.3316
GIN,LCN,2000,,4220.181
GNB,LCN,2003,1326.105,1861.027
GNB,LCN,2004,17.989,
GNB,LCN,2005,49.769,28.548
GUY,LCN,1997,72671.0,185542.0
GUY,LCN,1998,61741.0,159820.0
GUY,LCN,1999,70289.485,161384.417
GUY,LCN,2000,81969.659,207579.803
GUY,LCN,2001,81160.806,152074.857
GUY,LCN,2002,96501.35,151779.221
GUY,LCN,2003,104742.682,198012.016
GUY,LCN,2004,122761.179,235893.253
GUY,LCN,2005,119510.082,333051.042
GUY,LCN,2006,124319.917,373665.15
GUY,LCN,2007,177134.207,378847.846
GUY,LCN,2008,147870.176,642175.406
GUY,LCN,2009,131808.988,494171.138
GUY,LCN,2010,178025.052,655074.7
GUY,LCN,2011,261554.594,833779.816
GUY,LCN,2012,290808.988,931225.074
GUY,LCN,2013,292240.201,895476.703
GUY,LCN,2014,305812.613,876476.98
GUY,LCN,2015,260061.295379759,667699.407000624
GUY,LCN,2016,356423.094,740482.063
GUY,LCN,2017,604283.82055092,775263.666918963
GUY,LCN,2018,224974.854174548,1154468.3378635
GUY,LCN,2019,291165.11773339,1351639.75234847
GUY,LCN,2020,868790.995698971,555067.99244748
GUY,LCN,2021,599529.886147148,704528.477844891
GUY,LCN,1991,,54256.611
GUY,LCN,1992,,59813.29
HND,LCN,1994,57282.366,299145.602
HND,LCN,1995,51795.775,454488.809
HND,LCN,1996,174776.849,516427.738
HND,LCN,1997,181984.535,645310.89
HND,LCN,1998,343041.034,770767.388
HND,LCN,1999,325682.446,914000.358
HND,LCN,2000,338237.719,1002399.044
HND,LCN,2001,249959.532,1071664.914
HND,LCN,2002,286375.914,1186313.652
HND,LCN,2003,325775.033,1224599.84
HND,LCN,2004,368196.742,1397352.099
HND,LCN,2005,366793.332,1853313.525
HND,LCN,2006,363468.201,1734135.512
HND,LCN,2007,752932.028,2495208.982
HND,LCN,2009,780393.628,2556634.413
HND,LCN,2010,942042.366,2543381.666
HND,LCN,2011,969163.154,2888094.294
HND,LCN,2012,958159.794,2982534.889
HND,LCN,2014,1266443.458,2494396.37
HND,LCN,2015,1147807.526,2627696.863
HND,LCN,2016,1095566.691,2612627.116
HND,LCN,2017,1111921.04321,2796631.43392
HND,LCN,2018,1101751.14929,2806841.68363
HND,LCN,2019,706121.96515,2770611.33531
HND,LCN,2020,1285811.66078,2469781.7219
HND,LCN,2021,1142935.45498,3435376.95247
HKG,LCN,1993,3457922.56,865049.329
HKG,LCN,1994,4206203.536,927257.146
HKG,LCN,1995,4859095.684,1221320.582
HKG,LCN,1996,4583326.061,1365699.419
HKG,LCN,1997,5148339.144,1714232.053
HKG,LCN,1998,4774988.331,1463299.899
HKG,LCN,1999,3858063.149,1110180.028
HKG,LCN,2000,4784275.425,1281487.986
HKG,LCN,2001,4262014.689,1342733.959
HKG,LCN,2002,4048753.952,1423131.063
HKG,LCN,2003,3095039.107,1803212.289
HKG,LCN,2004,3708031.475,1916990.777
HKG,LCN,2005,4172522.607,2002087.486
HKG,LCN,2006,4730794.325,2329209.854
HKG,LCN,2007,5169790.574,3035422.005
HKG,LCN,2008,5780813.343,3534020.591
HKG,LCN,2009,4112163.369,4207108.402
HKG,LCN,2010,5859294.601,4381276.21
HKG,LCN,2011,7352699.2,5060407.892
HKG,LCN,2012,7346273.559,5770208.061
HKG,LCN,2013,8305231.254,6779257.73
HKG,LCN,2014,9339661.204,7263214.362
HKG,LCN,2015,9603000.74520923,4467162.06449394
HKG,LCN,2016,8606716.57520487,4953160.5992813
HKG,LCN,2017,8703293.20182025,5382021.47827222
HKG,LCN,2018,10017564.8456331,6249466.42178687
HKG,LCN,2019,10180127.6815724,5847886.93411116
HKG,LCN,2020,8492337.54922929,5947167.21451709
HKG,LCN,2021,11838269.2723821,7186919.05510897
HUN,LCN,1992,51466.0,176732.0
HUN,LCN,1993,44312.0,177755.0
HUN,LCN,1994,64435.0,199794.0
HUN,LCN,1995,61207.0,226373.0
HUN,LCN,1996,65186.0,247537.0
HUN,LCN,1997,75739.0,317280.008
HUN,LCN,1998,171288.0,414224.0
HUN,LCN,1999,150620.0,443641.0
HUN,LCN,2000,158111.0,423995.0
HUN,LCN,2001,165654.0,408893.0
HUN,LCN,2002,185077.0,445035.0
HUN,LCN,2003,166341.0,549529.0
HUN,LCN,2004,257105.0,239508.0
HUN,LCN,2005,306046.0,294081.0
HUN,LCN,2006,342479.0,201759.0
HUN,LCN,2007,408880.0,275036.0
HUN,LCN,2008,546354.0,357490.0
HUN,LCN,2009,417246.0,308506.0
HUN,LCN,2010,663952.0,425948.0
HUN,LCN,2011,770806.0,610215.0
HUN,LCN,2012,1047585.38,738850.576
HUN,LCN,2013,1186819.433,949098.098
HUN,LCN,2014,1223108.312,402508.271
HUN,LCN,2015,1185993.027,463002.474
HUN,LCN,2016,1210067.769,474052.279
HUN,LCN,2017,1628623.127,419560.179
HUN,LCN,2018,1522889.712,426428.779
HUN,LCN,2019,1503705.986,485629.39
HUN,LCN,2020,1263430.251,359023.07
HUN,LCN,2021,1724464.818,538101.845
ISL,LCN,1988,3622.374,12800.153
ISL,LCN,1989,17952.67,10192.634
ISL,LCN,1990,6589.058,10194.429
ISL,LCN,1991,4900.68,11921.029
ISL,LCN,1992,6604.577,10572.278
ISL,LCN,1993,6438.069,10536.002
ISL,LCN,1994,4679.002,10310.162
ISL,LCN,1995,9108.12,11674.723
ISL,LCN,1996,70266.809,12035.929
ISL,LCN,1997,17904.36,11928.388
ISL,LCN,1998,13141.539,20500.594
ISL,LCN,1999,5308.627,29696.567
ISL,LCN,2000,4710.461,55376.914
ISL,LCN,2001,6414.941,99900.499
ISL,LCN,2002,5805.704,45808.095
ISL,LCN,2003,3838.265,55270.112
ISL,LCN,2004,6066.506,66194.828
ISL,LCN,2005,51315.668,87458.479
ISL,LCN,2006,8467.169,113984.162
ISL,LCN,2007,14016.018,87263.638
ISL,LCN,2008,30702.334,179822.022
ISL,LCN,2009,12829.857,274339.251
ISL,LCN,2010,17233.558,508506.156
ISL,LCN,2011,21539.518,457325.826
ISL,LCN,2012,34039.804,468745.195
ISL,LCN,2013,31223.207,472647.651
ISL,LCN,2014,32596.667,415999.151
ISL,LCN,2015,51105.297,537234.158
ISL,LCN,2016,27364.828,185355.492
ISL,LCN,2017,28861.2640379425,360449.279947898
ISL,LCN,2018,36678.45876691,389750.589574027
ISL,LCN,2019,34714.0123330752,340642.740009984
ISL,LCN,2020,15393.0486390768,427130.789295886
ISL,LCN,2021,30555.7784601237,506493.637464712
IND,LCN,1988,78995.652,391097.083
IND,LCN,1989,62908.394,445089.195
IND,LCN,1990,79108.551,506942.689
IND,LCN,1991,118665.763,343343.058
IND,LCN,1992,178692.756,308990.736
IND,LCN,1993,236737.534,275139.808
IND,LCN,1994,350346.755,770451.495
IND,LCN,1995,353904.096,590877.472
IND,LCN,1996,473141.049,557646.152
IND,LCN,1997,696540.795,570754.406
IND,LCN,1998,605978.38,730805.641
IND,LCN,1999,656049.509,939704.651
IND,LCN,2000,885492.636,782472.924
IND,LCN,2001,1047664.32,943855.319
IND,LCN,2002,1180542.995,957243.446
IND,LCN,2003,1197975.781,1209493.724
IND,LCN,2004,1790100.628,1812825.384
IND,LCN,2005,2816854.189,2369618.862
IND,LCN,2006,3873332.103,5100886.402
IND,LCN,2007,4490420.504,5929185.382
IND,LCN,2008,7020320.909,10459853.245
IND,LCN,2009,4969167.876,8398501.31
IND,LCN,2010,9258225.488,13556983.393
IND,LCN,2011,13149252.68,16756021.942
IND,LCN,2012,14768935.117,27672041.324
IND,LCN,2013,14297858.404,33310150.257
IND,LCN,2014,15463023.942,33563962.597
IND,LCN,2015,10926139.171,21660441.624
IND,LCN,2016,10292049.429,18199046.165
IND,LCN,2017,11902030.1368178,23645884.3054885
IND,LCN,2018,13177387.2479173,31982826.3163201
IND,LCN,2019,13665067.2664259,21437960.9604862
IND,LCN,2020,12433237.4416462,16748400.7655018
IND,LCN,2021,18388619.5638814,24252827.1112619
IDN,LCN,1989,41380.0,454099.815
IDN,LCN,1990,87804.617,515838.015
IDN,LCN,1991,160531.985,585575.415
IDN,LCN,1992,268977.636,484199.432
IDN,LCN,1993,426675.696,619934.839
IDN,LCN,1994,526301.274,734278.441
IDN,LCN,1995,720994.791,1075659.522
IDN,LCN,1996,729113.631,1066319.993
IDN,LCN,1997,895993.712,895305.218
IDN,LCN,1998,881578.552,492707.138
IDN,LCN,1999,796668.702,565647.123
IDN,LCN,2000,1035723.686,574476.456
IDN,LCN,2001,948908.49,428991.387
IDN,LCN,2002,954464.976,518791.071
IDN,LCN,2003,834746.717,553879.474
IDN,LCN,2004,1092158.651,1005155.37
IDN,LCN,2005,1282350.581,1146654.308
IDN,LCN,2006,1672679.794,1238807.18
IDN,LCN,2007,1920870.016,1542881.721
IDN,LCN,2008,2322557.742,2614152.347
IDN,LCN,2009,2037757.727,2409541.989
IDN,LCN,2010,3415487.882,3373632.19
IDN,LCN,2011,3878378.116,4614180.324
IDN,LCN,2012,3563158.939,4939276.122
IDN,LCN,2013,3631756.325,4996130.535
IDN,LCN,2014,3695809.57,4724804.502
IDN,LCN,2015,3221570.129,4285474.029
IDN,LCN,2016,3157005.645,4379899.298
IDN,LCN,2017,3517394.57959,3908509.24
IDN,LCN,2018,3523521.62318,4065701.084
IDN,LCN,2019,3269938.738869,4545673.634
IDN,LCN,2020,3160603.513465,5099733.203
IDN,LCN,2021,4927534.00361,5608811.822
IRN,LCN,1997,17706.312,1302919.671
IRN,LCN,1998,9374.842,1217674.981
IRN,LCN,1999,50988.867,1015641.544
IRN,LCN,2000,22602.822,820875.161
IRN,LCN,2001,28009.544,1266369.322
IRN,LCN,2002,21313.275,1058337.134
IRN,LCN,2003,24230.045,1194385.508
IRN,LCN,2004,27351.582,879986.939
IRN,LCN,2005,28610.357,938720.953
IRN,LCN,2006,112877.009,49760.032
IRN,LCN,2010,183175.102,759928.816
IRN,LCN,2011,111738.137,762843.328
IRN,LCN,2013,151088.48829,673228.51798
IRN,LCN,2014,120482.23891,572341.80292
IRN,LCN,2015,32234.219,889147.496
IRN,LCN,2016,189270.66507,1671409.93431
IRN,LCN,2017,69821.875,1095401.87
IRN,LCN,2018,27188.597,789602.465
IRL,LCN,1992,329170.62,158884.809
IRL,LCN,1993,350386.505,158178.305
IRL,LCN,1994,366735.483,174534.403
IRL,LCN,1995,446146.994,230893.653
IRL,LCN,1996,517125.799,299553.353
IRL,LCN,1997,561731.62,260091.652
IRL,LCN,1998,659371.289,239542.118
IRL,LCN,1999,641656.825,308606.392
IRL,LCN,2000,728922.902725996,420126.550086936
IRL,LCN,2001,1068231.22169848,572747.700378414
IRL,LCN,2002,756276.288422557,691816.580756371
IRL,LCN,2003,971713.43471256,768970.91810412
IRL,LCN,2004,1022478.6743515,909658.1175424
IRL,LCN,2005,1268074.9424843,673330.396703155
IRL,LCN,2006,1660762.52080096,1011375.53481713
IRL,LCN,2007,3273287.52973001,2159666.46805068
IRL,LCN,2008,3024298.14005176,2848871.6724754
IRL,LCN,2009,2546775.3126613,2181677.73983322
IRL,LCN,2010,1413817.35833034,1471231.42554573
IRL,LCN,2011,1595686.26374656,2256487.16089577
IRL,LCN,2012,1689170.59281828,2276528.7770654
IRL,LCN,2013,1759594.04468357,1742202.71400285
IRL,LCN,2014,2502578.45329956,1782629.11940748
IRL,LCN,2015,2389130.34096795,1598890.56663119
IRL,LCN,2016,2240610.135434,1505919.49970269
IRL,LCN,2017,2285228.64589098,1232696.01278875
IRL,LCN,2018,2716351.47945372,1537757.0928601
IRL,LCN,2019,2743837.62677571,1646711.97568535
IRL,LCN,2020,2745969.92774954,1558992.90114005
IRL,LCN,2021,3523776.53464823,1714300.07049739
ISR,LCN,1995,545216.0,248448.0
ISR,LCN,1996,607707.0,271491.0
ISR,LCN,1997,775399.0,322276.0
ISR,LCN,1998,867406.008,379378.0
ISR,LCN,1999,767040.0,374944.0
ISR,LCN,2000,893429.0,332299.0
ISR,LCN,2001,1059328.0,357241.0
ISR,LCN,2002,1021678.0,424455.0
ISR,LCN,2003,1082344.0,416466.0
ISR,LCN,2004,1344627.0,582211.0
ISR,LCN,2005,1310214.0,989729.0
ISR,LCN,2006,1369412.0,1003874.0
ISR,LCN,2007,1622447.0,1211584.0
ISR,LCN,2008,2278083.0,1195687.0
ISR,LCN,2009,1697180.0,668887.0
ISR,LCN,2010,2342772.0,838408.0
ISR,LCN,2011,2437517.0,1011282.0
ISR,LCN,2012,2582229.0,916794.0
ISR,LCN,2013,2658089.0,1028501.0
ISR,LCN,2014,2500363.0,905373.0
ISR,LCN,2015,1905936.0,851145.0
ISR,LCN,2016,1790763.0,1027666.0
ISR,LCN,2017,1917487.0,979553.0
ISR,LCN,2018,2152800.0,1663131.0
ISR,LCN,2019,2129635.0,1774691.0
ISR,LCN,2020,1930572.0,929285.0
ISR,LCN,2021,2319483.0,1211903.0
ITA,LCN,1994,6801428.237,4188813.395
ITA,LCN,1995,7888788.624,5009065.542
ITA,LCN,1996,9617190.683,4941967.97
ITA,LCN,1997,10074011.303,5044772.807
ITA,LCN,1998,10437078.568,5252664.732
ITA,LCN,1999,8769333.183,5072191.981
ITA,LCN,2000,8801879.05235798,5952142.26039806
ITA,LCN,2001,8167949.69322367,5554728.24092449
ITA,LCN,2002,7391936.69849686,5856941.10342046
ITA,LCN,2003,7892036.73618865,6984404.24976632
ITA,LCN,2004,9260247.1098697,8806757.6906856
ITA,LCN,2005,9680831.57354945,9421396.09012496
ITA,LCN,2006,11189851.5131705,11710969.837674
ITA,LCN,2007,15541971.2171407,14418035.9736658
ITA,LCN,2008,16073551.4443525,15642160.4816348
ITA,LCN,2009,12231198.7484536,10075150.526778
ITA,LCN,2010,14277065.66,13035064.878
ITA,LCN,2011,18842496.077,16590537.987
ITA,LCN,2012,18992417.994,12650931.307
ITA,LCN,2013,19020023.536,11888614.569
ITA,LCN,2014,18162849.243,12599966.043
ITA,LCN,2015,15027826.5146815,10498968.7328008
ITA,LCN,2016,13963483.5195963,9709758.64667721
ITA,LCN,2017,15927252.2373389,10429682.2933234
ITA,LCN,2018,16656505.8626192,10825027.6529062
ITA,LCN,2019,15400120.0232122,10683907.4862309
ITA,LCN,2020,13181850.625963,9784615.00492582
ITA,LCN,2021,17474200.0333916,12570927.1754996
JAM,LCN,1991,91838.392,265369.616
JAM,LCN,1992,78781.057,301508.634
JAM,LCN,1993,81212.453,340054.056
